review_id,pre
CREMEFj95hKQ3V-6S0PhxA,1.0
pxWss3ZOhUeIMxv2O3DOSQ,4.0
CE2W2gDoerlOTaGvS6ShlQ,5.0
7YuQkKYLVO9WhCBIAUr_tg,3.0
6pvOghqbYSHhXJjd9TA86w,4.0
vgEmATXyVX2qPlBh5PLAtw,4.0
FWZA4987H97f__akSgwSlA,4.0
XuVtWW4g9Y-V_BX16hLHJg,5.0
adpoB5nPoVWW5bOV2fsWcw,5.0
uFgFrLbjF2fM6H-n_pdKBw,1.0
UEjbnNR2BpKCTyrcTec5aA,5.0
m5IkE8DyQKLuFW6iIPBdjQ,4.0
91QuN419I68V7rgzNq6BPw,5.0
e428zIxHkZ3SQVYdHWo4tA,4.0
W9vcF9EzKzX4-QQIKwW3zQ,5.0
gT5Wm-MtP9RijRRJXor8rA,1.0
CRDXyd3oxeuKV_3VeAZQEA,5.0
VM9Y4k9BcswItQ1skGHbRg,5.0
tPfH3h_BX8j7oCWwK5W7Gw,5.0
KRKtv8lW6Ged6NUY3zqd_Q,5.0
lRygKF3O1tpEwTN8v4a9iQ,5.0
6QzXQsczNNIBfPPk6Zoo1w,1.0
F6Q4bZi_24Imkv8jiM1kSQ,4.0
nHk8ox2YbXBOHWqra0mXYA,5.0
QA7clxBLnOvDuAGsHETOlA,5.0
H0Z_TZ_WdoJAILZGwqPBOw,4.0
FVCr0ytwCQiCUBNVSGsWcQ,5.0
0V6f4aFgrMPeTWyscVvQZw,1.0
dL4Vto2ysU4FIGj0D1G7yg,5.0
RGqGbbAxa4WA-RBB5hkmAQ,5.0
HJUxElCAuNDHYqUcSogXfw,5.0
p6xhA6FQQouNXhiEw8kwMg,5.0
Qw39p0iapQO5HJa2PGSLcw,5.0
ZOWqgizihw-MAmvLD5UFwA,5.0
jpSYScbeDsQSjOj2AiBi3w,5.0
1fIJCkqu03DQ07v8gNFQ_w,5.0
Q22rWzoA3hmMG2BQwXQi7g,1.0
-nFqd6EA34ArTLgLwNmEjQ,2.0
xd0hRJ5jmBhHmjTznfKOXg,5.0
o-ep_RwpYgEDI4W8EQFDjg,3.0
O3U8GTFLsYGJGZiu8k7dTg,4.0
HIdXjsktEJxUjvDitPyjOA,5.0
xIrA-TgWIZejdDHf7SUAmA,5.0
PkQYDPYittrCJeVCQUkbtA,1.0
PB8ArmQFxJe18kykT8LEHA,5.0
1VS2ex5rJX6nwjGocWG4wg,2.0
88GB4IM2mxmw_0U_Yrfqqw,5.0
TCVg1_-iJeZGpE8OEFn2aQ,5.0
Tpm5jE2p7LUDzkp8T34cwg,4.0
cW3m_-2407z2MbmM3WHm8A,5.0
w8xKPHU30YVTM1NpEU2k0w,5.0
0Ow9pC-Wbd_bqkcNjZiXzQ,2.0
EceS7wEpltOqJ1yyNgwlPQ,3.0
m0zrqObwWcL8XDmw6xny0Q,3.0
rYWGul2weMY6bG9rZYcPIg,4.0
H509lWeqJWV5wGzjveHkuw,1.0
ldjpjNQWj9LbvQy1mBfIOQ,3.0
wogFl2Hl6RDlIdCIE5rfNQ,4.0
God_nCjm_QjC1Mc5dBAIPA,3.0
AzChaN7wyRgd2rHkithnRQ,5.0
2_j_RLbD5V-KssPSo24_iw,4.0
zPn-Fm3RS5--g1tzCvQsDQ,4.0
Ox9jE8LOrDNtvZbkc1bf-g,5.0
D9kVB2J7jpWZRPEUgQaG9g,2.0
nsaAIYvaTt_Ylwf0NPsOzQ,5.0
L9wQCceBBgfbK0TN_3RocQ,5.0
1bDQSn_6cc9C2zF9fLmD9w,1.0
LfU3Vx3QrCDbVn8FjCO7eA,5.0
5Y0ALjh2KH3-4Q-_AmLjRw,3.0
0fBn8mzPm7g3mgp61G66fQ,1.0
vEUv7dobt5_ParHcbyyvaw,4.0
piHZ8c9vFzHbEGU6hgAMXw,3.0
mcfhQrKZp-QrC_VrDUc8-A,1.0
zI8D4FJIEijVH7u7D1K9WQ,5.0
LRabO_Y-A8-JP51V02aLEw,5.0
uV6ogwxfGNjk6_DuVn-_5w,3.0
m92iGv8e4wnqzhpqXWeB9w,4.0
hJcxfvs8GsOIWWe0eVyBMw,4.0
UfjX6FvJMoguMaJIqvw60Q,2.0
Y2I0JmNkOjTccmjHzVNhJQ,1.0
rUatofmPcew0uXFhqiIQ-g,1.0
ds3vwXFlV4WQsR3u9J1VPQ,5.0
mdj8yWywD530Z9K3cu4LAA,3.0
wzg0fy5kDFtX7k1p018jyA,3.0
KsGBq9WyuFWcrjU6JvolPg,1.0
sT3451YDUpgogbbqjrBOoA,1.0
BuXpu9EwBWk-Y-xlmzyWSg,2.0
fLZ5DFjAUmmYjscxUvmAeA,5.0
kJDKyaK3U06lleBqTb6lLA,5.0
qDJqkONvVTjY4EoNfyxHKg,4.0
zUpdwWUYJW5ubWyrIBOeMQ,4.0
3UDHuHZDuBwKMf9h1hE6OQ,5.0
vx86-tIL8uH4UflWAM72Rg,4.0
FYs-mmFjVxra2Y4wj8Nnzg,1.0
wNQD4I0iqi0UJecJkpdhjw,1.0
RPDMvRs2z8WIpdP1Fz9upQ,5.0
i3m6VcUMqCHj_3L825pyyA,1.0
EaK-1NgAIuPxYgCwOo53Lw,5.0
wn3YSYXVfV-LqZRlJ2B5lw,1.0
0HsNAtcLwYd0K41uc7tGBw,2.0
R3YpGVE0av_8utfI2lpwGQ,4.0
shQkIxxDPqRcYZd0uYqaYA,5.0
CaYX39nJCsZWeTHd6YkHqw,5.0
rN5wGRNTEPhGSl5obXmBTw,4.0
mnGXZ-jqvBLskv9CbIjjNQ,5.0
U0J1of8ShVqQWF8A6hONaQ,4.0
Pl1ZIoW3-OAYdVVuLvdv7g,5.0
cwiPD5tJJVvW9RB-shi1sA,4.0
z49VzflztUFAGEeFbjMtEw,1.0
jkozOVCMkymBHNbeE0ychQ,5.0
MgxJlQCWSDblAuS2tFMp6A,5.0
QkWpoPe-naTMr_mE_zgJxQ,1.0
paGhFbVgQ9N4C7MPDMwy8A,3.0
z8CgTDmsvyXNPpnpF0aSDA,4.0
rZcL1Cb-gy5ZXITZE4p6dA,2.0
K9IdFzy5Ft9528B8boBpyg,5.0
AsDvz4WEWY9a5kJzEf974g,5.0
knvGSimJS3J5JLV7ITizSA,2.0
Y20jhwRWa8UXgg1pGPoDrQ,1.0
K2hh3-zfcuGDXP4SwYl3nA,1.0
4ViYe0D_1FMVcqNIGMww3A,5.0
_4i2P9qQxYQ-jJKk0kz80Q,5.0
DOEdZAhIxgp2Y4BNYtiyzA,4.0
xwjVwehRoBdbFmW4xnJ4IA,5.0
UnjEUugBf64HO69udi93mA,5.0
7OLW1n_5oTx0NGfVQzXX4g,5.0
pjN0nhMqyVLP5LiKZ9QgKQ,5.0
ogaiyip5bEZH3CRdFzR-sQ,1.0
_TRFkXA6v4eJddKOmLAFug,1.0
Cezld9AowM8vK1QgSi5d9A,3.0
6UjW7FSthVwEjdwZduAuRw,5.0
6ZXeLwdEgWANUU_W_GH7vw,5.0
n-MSCOC7YC50AcEUi6NQLQ,5.0
jxcsH3fDEHVnaYUBIxMHAA,1.0
PfMtk25TTtY6l8tMoi-J_g,5.0
21Y4YuA0LnDJp-prLS-yvA,5.0
QXWNlI_wfiz-otHJMdlqHA,3.0
VFSrnC5JojCs2BFBdU4m2A,5.0
Q0D586R0IPbHhPKHPjl0eQ,5.0
h2MpvWtxrmDHynTETrnbdQ,5.0
laWTZA6AAOpaU5shiZUPYg,4.0
AxXOMbeq7uHozTa-TSQs1A,5.0
0P09dM082Y939GLPoRfGeQ,5.0
WOZUOEEaOrIO0-uNOPyfPg,4.0
-XPyIdQUe1CZtGJCUU7aew,5.0
O0tTy2yeFE1TuqomaSj0Sw,1.0
z7zXHwFJAupSX4rX83DE7g,5.0
qtaTDzsmscuUfG1C22D4_A,5.0
L4JzKlS0lBxGsto_BfpIFw,1.0
LQKeTj0-XANf8jjss7agsA,5.0
Gvuf0_H0JH2CUnfH_frtJg,1.0
TYZ1c4V0hcr3sqs06Wx1TA,3.0
7dyNvWhIt8nhLtYnX_N3kA,5.0
zeAU-N4L473fMT7jjYJvzw,3.0
ksXIwro7cVHyjSzk1oEZfA,5.0
Y3UgbsB3ww9moB9IJlxUsA,4.0
TKB0t99uQ_pdxTPvZkQKuw,5.0
iI-v0BHObm7LDCbLUyl02g,5.0
03MRe1mEz6xDXTOd-V8gRg,5.0
qdCHbAurLDZk1ypsVMQg5A,5.0
518ZEG_F9zXTBhQojxnkfQ,4.0
z5K2zqX4Yk-QUMn5a_IfiA,3.0
ip5cGDtNEOaaJp0WJhi_vw,5.0
ykN3k18aWDeLBB7YK0tm7A,3.0
YezZN6IX_Bo9XhRpQc_0KA,4.0
JyRg2MRK7p0sjHvN3xnJIQ,1.0
s4TNTcLE8jISi2bWirXRPw,5.0
1Z57YirbGfpH_WwM_WLCBg,5.0
KHd3OwRaVZF-zPxkAaa0Ow,1.0
qSBD0jplUdD8_rOWfRQ7Ng,1.0
DCgNB9IYVw4TAufDezJWzQ,5.0
mVwitt8z0a90TmrmzqIy2A,3.0
QIbrIAzV0aMXKsUWeQUnwg,4.0
a-bYXVGLve-XWQc6kc9vaw,1.0
NqO1KPI0bpzzR5c8ENAKJA,5.0
OvsP5jRWhiQV_bQO-0Wipg,4.0
VwScZblw5MztZnZSebDTKg,4.0
oqaMNs2Fj5Sa7DuMiZ0NJw,2.0
QoUma5X3CixIqrsg8QsYMw,5.0
TzRE5LvwwUmmBpywziNjSg,5.0
YshUx5lVrOnOStvsDcVajQ,5.0
dthcNpzZcTWed88lTLgxCg,3.0
m8VCuB7ff0rdSBO6rSEBLg,4.0
r6WnZ8OOQvO-kDNy_F6oEw,4.0
vTR8UWZ1W4Ny_F_WuhliOg,5.0
09OzBgm-3t9AAvGTvQa5gA,2.0
VKIkZzAmu7xsMIP_DyJxNA,1.0
bqsyUPR2UwBZU3Gl3tGVwQ,3.0
Ts9BRMbRwMg-BaXxuVIwKQ,3.0
MhgvK5CGV0FCTAGJRbk2wA,5.0
agjXpy4Mc-ttXMSmVB6Fmg,2.0
CyZBL8htAq_2HWbK6X0HxQ,1.0
DwZ8FgRXqVt2RUw1Ge-q8w,5.0
ht1LOsxmsRnfS1wgDcJk9w,3.0
RirpBEIiyotGzVSeWekMlQ,3.0
4GIQ-H8QySLWZv4XJLA06A,5.0
OOSVxkVA28-lbgc-R8oIAA,1.0
Y5PbA1XTMjHVIIR46JVp3A,5.0
TXAhTLxtoT0LRDYy5r2U0Q,5.0
cEBVDLSjLluIkP1AHALiHg,4.0
5_EDqo8N2c1LpACRGui_QA,3.0
pHYx-1dmhr7KuouYtSIcdQ,1.0
-0T30PLNQn5YMlLTFo6jnw,1.0
i0PAP5yAlmAspAGeZfqr5A,1.0
_Ob7wl9yFXXiZFan3RRXSQ,5.0
UleJO28ZHIXDGz_IPIi68w,4.0
DRLJs1I3BXZ8WRW9iMRFoA,4.0
BgfK2iUVdVuqO0rKQWDRmw,5.0
6EHrZ0lLFwKxFfHBMpYhfw,2.0
7YSH6vUgiynotZh_s5FSMg,3.0
u0wP4bfo7XMG8ivBSTpeiw,4.0
zDKmkbEubuOg2fxPo7Bu_g,2.0
u2OPRg3Klpk-GXhAu3cTbA,1.0
hFXehnf2JcUrsV8qxxLngA,5.0
FKl2Js-NCvxmgwd8OD9Xnw,5.0
sLIxedQg0PgOVHN73FfP6g,5.0
xI57IgpWHS8Qpk1DEgS9Ww,4.0
ZA1h3Jl8NTaq4xRo7znh7w,5.0
3-g8kdcCjqD3fWg631hEOg,5.0
2yjPJ5cTIStw3Xt47e3J6Q,4.0
ylh2-hOBdV7uzdinX3pbfw,5.0
X8ddpk919gJbVtak33qmfA,5.0
FevFaW73JxIBoyuwU7zaGg,5.0
m2-ttnFwyLwUoHYuV9um6A,5.0
PVRZRY-c3wDAysPOvS0lYw,5.0
mXHAzDIRljwM6Jk1xczQXQ,5.0
4dazGEguDulgcFGFbp7kQg,5.0
quTziw7rk5hAdVyibvxJoA,3.0
JEOK4nsdmzYiewoOFqhYgA,5.0
rgFLyUCk-Gy4pt3DhxJlNQ,5.0
_s2Lt6XB1KxEGb6S3pQWJA,5.0
U7LZQs1FWEChjuouXbVbCw,5.0
u6VLigczpFn3fABwCgpR4g,1.0
C_OI6kHnVg3ECwqUU95WtA,5.0
ysEeupr0pyUTWj4w4LjxtA,5.0
ztpNMIl31AZBtnOGyhFzag,5.0
g5JGsPMG8UliW78dIXkw_g,5.0
evQfirzjFxFYnHPRwp1H5Q,5.0
XhCMkSq1KXM3BBPPTHphMA,4.0
a7QZPONrAJSAnwlLGUiRpA,1.0
K-qehDCFla3mg5Wi3fMqcg,1.0
xkVuEnviC_9mfbADVjhGjg,4.0
BH_yZN-aay_TLjg6BKm9kw,2.0
zErIY8PVAQZEkDNYqyCyBQ,5.0
LBPtbqf1aXiQ3WS_hLuYUw,3.0
xNa7tZ77i80rPrWamrTwxw,1.0
SlI3dgvAYtaTZtpH0E1nug,5.0
99XWuQh6qnz4noyTw3vGNQ,5.0
fEkx0fU_hh9h6aoXylsFHA,5.0
x6548eaFmgxU3k_vJaKgFw,4.0
27vAuTTC7sM3g0t1FDWQxQ,1.0
-KvqSV6rOJAQv84knoz3Iw,1.0
KjNaaB66gv2XOP9OFUvfmA,4.0
pCg25vVP4M1flmjF4AnGCw,4.0
w62fG8342oeVFP3THYcFCg,1.0
ggdpxdOV01bh9NJTIC6h9g,3.0
5LvsDe1tHTlB3C0nYGFEgg,4.0
RmIkdoi7s3X1BlfD4iTtWQ,3.0
KWRqRYbDmPH8eQJF7ELFRw,4.0
TpGv6EUxXiTKebNGXORV7w,5.0
177OIrAKVwcF4SnwhVjQJQ,5.0
0CAC5jvqLhHAlm6zGjVv4A,2.0
p6FYxvGJPPeIs-CFRoNVUg,3.0
p2P8_2VORAOx3sochJvXJA,1.0
VVXyME4PNFM7F--DhdVemA,3.0
lBb6AGuF67SHVZH5509Hlw,4.0
73aJFtfRKwlaM6klXGnuIw,4.0
heF2u_VwJghV3CPSCyOnSA,3.0
Ik1ExTDBlnPAHkk9XkTr4w,5.0
oYJuM7iepVd3kw34sp3w2g,4.0
fyqBUVfB_gox5T5aFBdeEg,5.0
SV6g1NZSW615X7Ngp3NRJw,1.0
iuFywMxp7XqsN7u2UMfgnQ,4.0
EyiN5nKvBoEiG3zJVY494w,5.0
qZ97g1h5IGDBtt3mx9mZZw,4.0
YJ2GEkLfcTY9Muw68DMD1g,1.0
PgCWuDs2c_7S092w1xCwEw,5.0
8csgik-5M3ePZagk2IHbEA,5.0
idT-6saWvWq6DcJrgSaMEw,5.0
fG7-bGxNnkmJKGEjFpX6Ng,5.0
DwXs1WA95v4LaUAxoN9xJg,5.0
tG1nryh77qO0W4sdGDnKAQ,5.0
1ne0EsPno5YBmlOVS8VCAg,5.0
KTI_fmVQWvG0C8SrgVGEww,5.0
Fkoa3rvL_ADC4GfMG9eHRg,5.0
9lVi_UdOEfpxAbqU84XE6A,4.0
hIhUAuMrr-keAg7VjvYBCw,5.0
fV2NNJLXL2LDa0CG5K9UKw,4.0
R-_Jrn6pvpnEGOcis6sxBQ,5.0
vYFdWiv57Zil2Kt_pdKyYA,5.0
yB4jXmQvOGVF1dC20KxqsA,5.0
b2hUwRCwAJg17y_sauWc8w,3.0
6U1r8AqIA53pMWHcIBP-Pg,5.0
uJPoJDJHYJn_NW4GXagTXA,5.0
cnds9O4M7swobdaMA4gI5w,1.0
3J5r4Xc7xHYPDH96af2MMw,4.0
Qurisxn9LVpoWU3xFaCkig,1.0
GmozF2hggNW5tNRhNNE9dA,5.0
n2dApZ0NMWwiIpjtXuM6YA,5.0
MfFMFvVTUtjbyhJ6Zv5ggw,5.0
rHyqBrr3Q-cStBOeBLXpIQ,1.0
6Ef3Kqy8j3Iuj9-HNTkX7Q,4.0
JB9fxjFa52jQHihrauCbXg,5.0
VgWeyNQG3cWlv5mFPjsTOw,1.0
oD0Y0MtgKDgaseRbHfHRFA,4.0
485yrJaxoSvIqvjBRNim4g,5.0
2u92WGrRv1uKOPOr9E2Emg,5.0
ISht1Ffw6aJpwniwKBek-w,5.0
-VBopAB7bOQeK9u9rSrQdA,5.0
Dv9jUkPm3XbRGSOeW9swzA,1.0
-4-HSZg2Lw88rajgqwNJcQ,5.0
jwBXPveOtbV6Iko9kusRzA,1.0
bJJa6HyPDu4eLIDYI3Qi1w,5.0
7mIdlZ_4IN_lJmOW7SLoaA,1.0
jjcxeSCWgnBG-f8Qpi8Fgw,4.0
GAMmhf4O8J4vblIX84hStg,5.0
zhakx0IUz8JXtc3C8pWBSg,1.0
HTdmrYlMnb1SLD3tJM3RdQ,5.0
R-0IjS2eoN-Xbo9SB5n2YA,5.0
Yc8JGt-BoqECHVXqs3EWJA,4.0
gEY7Qulw67I7uYQRUZ0KTg,1.0
naxoQcFQPJ2E_OU9L9KzfA,5.0
Ru3ee_9Xoaa9rGpw1XUnlw,5.0
rzI01lrSNvAA3humT8flVQ,1.0
nQ-Fsc7O4zC4dFRDVUlwqw,5.0
3QRiJ6Id-tsSj_cB64WUyQ,5.0
xkDNCZgMNgbveZMQ7S-x7A,4.0
-a0pLndAUq2y3O5-tUwtOQ,5.0
3YqunRbkPnJr0qkpWl6CQg,5.0
wfmhxLY7pv73A2mSNDTXsg,5.0
9XiKzsows9CPta6SdooY5Q,5.0
qJwyfi4jApDsVkahoSGJjQ,4.0
bOqMgyKhViEwh-YkJhNOqg,5.0
Myrx2sg11j_wY8JFl8_jhA,4.0
VxIArI3rFS2hdOD5_4LY0w,1.0
gx7piaV6cS-Ou3QRfshdLg,1.0
q2X8gEevEd1_sqAAtWYKPA,5.0
_8O4AaRFrwpGRz7_bcLV_w,3.0
9eHoVFV8nNhkSsr50d8xNg,5.0
q8idGwyijYbFwjxrh312Zg,1.0
4RiOzNwmsazEKysxQFRDrA,1.0
DO9WBgmSE745wL-8dkwjDg,5.0
p3sEQYim3pa0VX-w8jDd8g,5.0
QkHIfH7or9NAQB30wkANNQ,5.0
AsvlLY5upgO801IEmCl0jg,5.0
PmilZjHHu9Sf-GN4KFkqag,5.0
aOpyad8Esewti0jPYF9ACA,1.0
JveFFMF0SEorP_PsHtR7qg,5.0
Mo5CA2iHroRUMv3iKlhsEA,5.0
RH85d_b31vCPV-vvPt0VLw,5.0
KTwtxGl10peBYUXrLmO7kA,4.0
AJ_DKa1D9PNNpPy0mVZq0Q,1.0
PtS0XW0TFq4819HUbCvSvw,3.0
hq3qLtTqu5l-80ajbVWxGg,5.0
DOlqZzc-9KAV_QpL8pZKEQ,1.0
c4BQ7iZJ4HRC32QDMQ-FHw,4.0
nLJqIlb1zvIWCU-l1U27lw,5.0
dVrNz6Xh7YYB6bkx4RnmTQ,1.0
SwvRLv6JdcwEOEZQ-NledA,5.0
nKdSXFOMkGRVXAV84huqsw,2.0
9zpM_kwIATbHtRYaS0GmxQ,5.0
ncVS7yy_j5hoO5RTW3a89w,5.0
Bzt9j8feWsUyGzdT4FqgBA,2.0
0pEd3jz713HXJGYgwzpBRQ,5.0
Wj2-Cqq23guKR6bqECLqhA,5.0
MLUov6Dge-YgCdzTe4DfVA,5.0
okHlfBbaT_sDFmbce-MFOQ,1.0
XrY3xo2MeYDY6OqpRbbJdQ,5.0
z6nKv8z1M0Lv1aRZmgekmA,5.0
Jrby_Zhllj52Bg6zWiaJ1g,5.0
1xP-60MGlSbsoln8gu3uFA,5.0
kbdzGpWptbHuMRQ3-WV8dw,5.0
nTHaMJYZaBke_EdByiVSNQ,5.0
mDPT0U4Krnws0Gj4uRJ_pQ,5.0
mFx8QB3lNvxspwYFS0XttA,5.0
g3Zbl2EpV-RO99UYXbYWfQ,5.0
VVQ4-8MaExU07T26zKoijg,1.0
6WHohecr1HUXlEmRExOPgQ,1.0
hElMMMHnjCF3Gz0ZOxMLmw,4.0
jswukzVlSV_g5bBvWm75kA,3.0
3_BoU9W8tPJuVE34VSxuqw,4.0
KuBgP6Sk8ml9s9KT_yTebA,4.0
3anfZ3vc3cW47oz87x3SHA,5.0
T5gtEqtjkzWLZzWUsLPdbQ,5.0
WVB5-bppG3Zc8kqQxZ9Qbg,4.0
ign-xqWAmF40pBoyCIOQ-w,5.0
zFbysbBElViQPg8RUwTBEA,4.0
FFBwT6vDCRzMt71Ooh1urA,3.0
C6vJUyLF0e5JOphle2Pthg,3.0
YN6wFQJWr6oB43FwkzEEPQ,1.0
xNXQkCkiUzswX5rd7DM-Dg,4.0
L5jxMsCTK4eQFft6pxLn-g,5.0
qJHcAAMnSNqYfO-Axn7Uzg,4.0
H2COWyZE5IY6BfekLJ9QlQ,4.0
Wx82wqbvov9m2O_p5jjXqg,1.0
XTnAwlHXgQn89CZyShVl_A,2.0
LgdCII46EV1bAo8j6i07IA,4.0
xLwMtEbT8qbJVswBhWUiNA,1.0
3vFgct1s38kW2aZlQdqarA,5.0
kyPdeknc7VUu9jy0y10wuA,5.0
qg7cCBXED8idxCzCDKSJPA,5.0
xh9S0MRmXIsVaYnS5NGhWA,5.0
7_ZDaRn64549VuddXMPlRw,4.0
JCif_rpZKV8YtUKkq7nWxw,1.0
v_twiSA9C6Kk1s5d-nlUiA,1.0
zGSYOGSXjRc1LXRt2jjRYA,5.0
yNgvpaf6qoUK1t34OLI9fw,4.0
PrS3r2qyTApFdizHK1Tz1A,5.0
HDnL9nKmOjDJdeezWm4xbQ,5.0
qnLEPLHryuqQ9xnNjtvqeg,5.0
0ZMDnKoqUdLZuM2m5EiqLA,5.0
7_rI-clbiKRnKwGNR-wF2A,1.0
QZ5DHF3b_eVpiyqtkYYJTg,3.0
6-loT3TM_Lh1HQFrG0Hzaw,5.0
LTkIjlFKQUaQCLLS3Ix9Hw,1.0
ARfEyyxehU-w_6jmLtthWA,4.0
G0QG2H0f32oit-8D7swr8Q,5.0
3EjLli4HSEq2vjJprIwjRw,1.0
RyTLu5Z7OTNMLzKF8dWG4Q,5.0
ql_Dtfz4objn4o9RSu5MOg,5.0
0KfyvhHlCzikqOIL-bBqgA,5.0
E62qM688aETpJxItUmHpnw,5.0
D8k4W3XjPaJTSjmZCuTP2w,5.0
m9JLTA5CpYpk4Jga9andqw,5.0
So_RhIrORyGaNQ6b3L71yA,4.0
Yfvy2B4Nd4akxLWpcFUPzg,1.0
SEkMPi_lj5ZB43R5O3wu1A,5.0
7Z1n2eNv8EmmBC64eRi_Qw,3.0
3mIdvV5rF_UQ6zyPyM8gRQ,4.0
HU0QUF44COsZhaJ5405ZEQ,3.0
f-vgYGRLGWI9j7GDf-RKeQ,5.0
G0pumVkXjwBJ2Ov9jvvfGQ,4.0
4o5EyVylhP8JFNl6DkhRUw,4.0
5fu9WlmeVWHBEq2HacC9zw,5.0
w4KvVy-bDVKX_395G6KZGw,5.0
3KGBDCDy6OHsRNLji3bQXg,1.0
DMMKUCgdy_5CMqsL_XlP1g,4.0
XS7OEf5-AEXT-RoeqswcwQ,1.0
LbgBEzECZouP-gm3LiM9Dw,4.0
wvvyzLBrBD5bDVswWBvKYg,3.0
LIa97UD9uzbQxHqrQ8l2mg,1.0
jo5SrzZDnSBo7E2ExmIM8g,2.0
mye9hoJ24vmjUz-hE5OJhg,5.0
hIlWAswusxaCVkuF0OuTqQ,5.0
WegY1r2lRbGCJ0h6TZtV-g,5.0
6kf9J5TBcaIuFw8pPPjprQ,5.0
DfLAPFDvedzxDJG4rTfPmQ,1.0
OxR3006jTBQh74vQWJC0hQ,5.0
Yyb1Ty4Ll0715AsP5JicEA,1.0
NjR2x3kkvYFkoQ1fdsG_jg,3.0
WoNMkl_mrRwnOnUhOqguxw,5.0
vF1xhZVQXHuLmRw7fSglYQ,5.0
y7CoglS1byWr4Aly_DqmNA,4.0
C4nA6jGqAXkYH1jv3YbQ5Q,4.0
cisHwE2mFzRwSWKCdFyKQA,5.0
JDbygyLTPWJVQ1x5yP5fqw,5.0
bKHIwgXvisvsVy5xhdw1Dg,4.0
ZZ-f2k71pulaCpxUrPIRAw,5.0
QHGsdOsWBYCM9lW6vx_9ZA,5.0
jMhMnjbPeM_uPoBCfeWR5Q,4.0
O5RoZoA0uAQfzkWjqO9mjw,5.0
BBN9UydwiK2M-ITWB3Y6ow,5.0
3WFQr2F0gnDgmKHcEl3-WA,4.0
d6rey7CUbm2R-kMpder1vg,5.0
2uY5_YPqv1khi8avfo7ptA,3.0
fLWN5gjS71m2LvNvEUpsPw,4.0
pM5qav28Ea6yFXcXzJF-XA,3.0
chGM_vn6VBGpHTzwLSSROg,5.0
WIEouA6G4YM9VRMbUFpREw,5.0
6UzaPfgA4px0vWiu_4Ab9w,1.0
seYiQWLoM9MwLzGRYcGkEQ,1.0
t-I2CvstfJczPXsaweFKaw,5.0
EdJlKho5mtixUJ7d9X0SRQ,4.0
1qPC-WNR9uvZ_0V09z9Xyg,1.0
ZoQW1r3AoERXFjILV3PBTQ,4.0
zVGKHtMYw4WnyWW2KuUZ_A,5.0
k3n9-q0D5uYIa-KeWiZtOA,5.0
9wOBKV70MTWdgGla694qtw,1.0
71lz2sRxT-XJnuGq6OYo6Q,5.0
9HzWK7C5a-wtl3LHtq6qyQ,5.0
ABJ2uj3-XsMvPiPjW2Azng,5.0
kFuzkaJvG2TidRYyg-1fMQ,5.0
2ujNkAT8bcE_3qxKlbd4nA,5.0
0upXlX5QBUdC6XJtUmsE8Q,5.0
n3WIH_7A02oYz804OD4ROQ,3.0
ffGiAxysbsgwuDQUVxA04A,2.0
AE7ZpeTkDlpRgrITrrOCuw,5.0
ieJKAM8llji5suxyshJGuw,4.0
wE7M732nvwORiZYykxlhBA,4.0
ADACLL-RfAU04xHgMUtV3A,4.0
ik4o1ym-TwfxUqZDBZ5cDw,1.0
TFN_PqJFVo5Ud_vYlr42YQ,3.0
MZQ_HDjQUOJ_p5LY62q4Og,4.0
-VINXImndfuWBCq14FCrOA,3.0
s0M_cEmJV0CF8NXmgCJmuQ,5.0
OaU444GKJNu5TUgn4gJ-_g,5.0
AyQNrQipHAAeR979-lGweg,5.0
85QV2HAzpQUhxvmS-24-Bw,1.0
If5A63Cq2Fd0oMmwPYhOGg,5.0
tPL7NzUQme5qebSsbK0Pwg,3.0
AMTfKjn4_vzEWra9Yfqwtw,2.0
j6_KUcMlP7Yx2Lu2pkKJ4w,4.0
5SW6NJ5S8GRAllVHYDxm4Q,5.0
uI7ay_qwRPZ4CZQYncdJDg,1.0
xx1WDYrtCuJcgTdbT9Z2uA,4.0
gf7YVsNqM4oOD1XJ17g5hw,5.0
x2ntSlnBQRcqj3Ln9rveLw,3.0
zZj71SFvRO9-cT5Z2rpOcA,4.0
KXkvcJloz4gYlXCWsVFTZQ,4.0
I1U3CDhTsSWwLOwMj757eQ,1.0
8D5lllIn8sCNQ_6tRDNe2Q,1.0
8hYuC5q8Rl7XXed26jGdbQ,2.0
BKh9GwzzTF_6AMhhb31hBQ,5.0
kgBRjifIOYtL_DROPHvklw,2.0
VPSYL0CPgdlCAtNga3hqIg,1.0
eWCHF1BZgw-MhiL1Gt9-1g,5.0
2SOmoYYGr574Qc8FRFi70A,5.0
YoIsfQxtYSnLkSIzWfxlYg,1.0
ZpdTkLSs1Ja_DCSmJCfMAQ,5.0
EA5YNDWAefjHbwzs4UbY3g,1.0
YSNvXK_A4Uhrw6wIjhq2GQ,1.0
L6cw0DS3LlRnIlhJrJJ_ew,3.0
hU9vteTgiZAIhcNpJnl0_A,5.0
DZb1QotQDjORzQCfHjikgA,5.0
BaZt3YYhOtzRv4-1RNTF9g,5.0
mY9I3PFR2u-n_fMryxK13Q,1.0
2yaqZNlHRzfc-jDHdVtFDw,4.0
eK62UChXnaI9UQe7hWv20g,1.0
l6viHhAFhfnXllQKQjJ9ew,3.0
z-0_CZ2NJBotEtz4GEQuIw,1.0
